,ATELNO,Sources
27160,ATEL #12530,asassn-19dj
27161,ATEL #12530,at2019azh
27162,ATEL #12531,TCP J06373299-0935420
27163,ATEL #12532,2FGL J1518.2-2733
27164,ATEL #12532,2FHL J1517.9-2732
27165,ATEL #12532,3FHL J1518.0-2731
27166,ATEL #12532,4FGL J1518.0-2731
27167,ATEL #12532,3FGL J1518.0-2732
27168,ATEL #12532,TXS 1515-273
27169,ATEL #12532,WISE J151803.59-273131.1
27170,ATEL #12533,atlas19dlh
27171,ATEL #12533,at2019bds
27172,ATEL #12534,asassn-18ey
27173,ATEL #12534,MAXI J1820+070
27174,ATEL #12535,ztf19aakluwr
27175,ATEL #12535,sn2019bam
27176,ATEL #12536,OT J191317.62+051747.3
27177,ATEL #12536,ugc05072
27178,ATEL #12537,TXS 1515-273
27179,ATEL #12538,TXS1515-273
27180,ATEL #12538,TXS 1515-273
27181,ATEL #12539,PNV J13370382-2948217
27182,ATEL #12539,m83
27183,ATEL #12540,sn2019baq
27184,ATEL #12540,at2019bek
27185,ATEL #12540,at2019baq
27186,ATEL #12540,ztf19aajxwnz
27187,ATEL #12540,at2019bdz
27188,ATEL #12540,2MASS J06173280+6229105
27189,ATEL #12540,sn2019bdz
27190,ATEL #12540,sn2019bek
27191,ATEL #12540,2MASX J12220157+2020300
27192,ATEL #12540,ztf19aakoasy
27193,ATEL #12540,ztf19aaksrlb
27194,ATEL #12541,5BZQ J1833-2103
27195,ATEL #12541,pks1830-211
27196,ATEL #12542,at2019bjm
27197,ATEL #12542,atlas19dqg
27198,ATEL #12543,ztf18actaqdw
27199,ATEL #12544,ztf19aaklquv
27200,ATEL #12544,ztf19aaknvuh
27201,ATEL #12544,sn2019bcw
27202,ATEL #12544,sn2019bak
27203,ATEL #12544,ztf19aakpcfi
27204,ATEL #12544,SDSS J162500.75+231044.7
27205,ATEL #12544,atlas19dih
27206,ATEL #12544,KUG 1203+381
27207,ATEL #12544,ztf19aalcyfd
27208,ATEL #12544,at2019bic
27209,ATEL #12544,SDSS J124520.51+420339.0
27210,ATEL #12544,sn2019bar
27211,ATEL #12544,at2019aze
27212,ATEL #12544,at2019bcw
27213,ATEL #12544,ugc05072
27214,ATEL #12544,at2019azq
27215,ATEL #12544,PGC 031470
27216,ATEL #12544,at2019bjo
27217,ATEL #12544,at2019axg
27218,ATEL #12544,sn2019azq
27219,ATEL #12544,at2019bar
27220,ATEL #12544,sn2019aze
27221,ATEL #12544,ugc09288
27222,ATEL #12544,ztf18aarilmm
27223,ATEL #12544,sn2019bic
27224,ATEL #12544,ztf19aakljys
27225,ATEL #12544,at2019bak
27226,ATEL #12544,sn2019axg
27227,ATEL #12544,SDSS J101331.75+293305.0
27228,ATEL #12544,LEDA 184944
27229,ATEL #12544,atlas19dkk
27230,ATEL #12545,BZQJ1734+3857
27231,ATEL #12546,at2019bjw
27232,ATEL #12546,at2019bao
27233,ATEL #12546,SDSS J172204.75+590647.4
27234,ATEL #12546,ztf19aakkuqb
27235,ATEL #12546,ztf19aakpcuw
27236,ATEL #12546,SDSS J114427.20+194338.3
27237,ATEL #12546,at2019baw
27238,ATEL #12546,ztf19aaknate
27239,ATEL #12546,sn2019bgl
27240,ATEL #12546,sn1991t
27241,ATEL #12546,sn2019bjw
27242,ATEL #12546,sn2019bka
27243,ATEL #12546,ugc5687
27244,ATEL #12546,at2019bgl
27245,ATEL #12546,at2019bka
27246,ATEL #12546,ugc1227
27247,ATEL #12546,sn2019baw
27248,ATEL #12546,sn2019bao
27249,ATEL #12547,at2019bjw
27250,ATEL #12547,at2019bju
27251,ATEL #12547,at2019bjy
27252,ATEL #12547,asassn-19du
27253,ATEL #12547,asassn-19dz
27254,ATEL #12547,at2019bjz
27255,ATEL #12547,asassn-19xx
27256,ATEL #12547,at2019bjx
27257,ATEL #12547,at2019bka
27258,ATEL #12547,asassn-19dy
27259,ATEL #12547,at2019bjv
27260,ATEL #12547,at2019bcf
27261,ATEL #12547,asassn-19dx
27262,ATEL #12547,asassn-19dv
27263,ATEL #12547,at2019bkh
27264,ATEL #12547,at2019xyz
27265,ATEL #12547,asassn-19dk
27266,ATEL #12547,asassn-19ec
27267,ATEL #12547,asassn-19dw
27268,ATEL #12547,asassn-19ea
27269,ATEL #12549,OT J133101.09-481304.6
27270,ATEL #12549,OT J092049.53-702405.6
27271,ATEL #12549,OT J202715.17+221016.0
27272,ATEL #12550,ztf19aakzwao
27273,ATEL #12550,at2019bkh
27274,ATEL #12550,sn2019bkh
27275,ATEL #12550,asassn-19ec
27276,ATEL #12550,atlas19dqw
27277,ATEL #12551,at2019bea
27278,ATEL #12551,at2019bmj
27279,ATEL #12551,sn2019bea
27280,ATEL #12551,atlas19dsm
27281,ATEL #12551,at2019bas
27282,ATEL #12551,sn2019bas
27283,ATEL #12551,sn2019blp
27284,ATEL #12551,atlas19dlo
27285,ATEL #12551,ztf19aakpcfy
27286,ATEL #12551,sn2019bmj
27287,ATEL #12551,SDSS J144110.10+390421.1
27288,ATEL #12551,SDSS J162651.99+292314.1
27289,ATEL #12551,SDSS J163425.34+113648.9
27290,ATEL #12551,SDSS J102208.88-023244.2
27291,ATEL #12551,ztf19aalryov
27292,ATEL #12551,at2019blp
27293,ATEL #12552,TXS 1515-273
27294,ATEL #12553,3FGL J1801.5+4403
27295,ATEL #12553,4FGL J1801.5+4404
27296,ATEL #12554,4U 1901+03
27297,ATEL #12554,4U1901+03
27298,ATEL #12555,sn2019bff
27299,ATEL #12555,sn2019bkc
27300,ATEL #12555,ztf19aakozyp
27301,ATEL #12555,atlas19dqu
27302,ATEL #12555,sn2019bkf
27303,ATEL #12555,ztf19aaksxgp
27304,ATEL #12555,atlas19dqr
27305,ATEL #12556,4U 1901+03
27306,ATEL #12557,ztf19aakswlj
27307,ATEL #12558,gaia19atk
27308,ATEL #12558,SDSS J080710.33+485259.6
27309,ATEL #12559,asassn-19dz
27310,ATEL #12559,sn2019bgs
27311,ATEL #12559,sn2019bgn
27312,ATEL #12559,sn2019agi
27313,ATEL #12559,sn2019big
27314,ATEL #12559,atlas19dob
27315,ATEL #12559,sn2019agl
27316,ATEL #12559,ztf19aaeoqst
27317,ATEL #12559,sn2019bjz
27318,ATEL #12559,ztf19aafmwfc
27319,ATEL #12559,atlas19dpp
27320,ATEL #12559,atlas19dop
27321,ATEL #12560,4U 1901+03
27322,ATEL #12561,OT J132440.37-535046.7
27323,ATEL #12561,OT J193118.50+230439.8
27324,ATEL #12563,atlas19dsc
27325,ATEL #12563,atlas19drf
27326,ATEL #12563,asassn-19dy
27327,ATEL #12563,at2019bkg
27328,ATEL #12563,at2019blo
27329,ATEL #12563,sn2004et
27330,ATEL #12563,at2019bgc
27331,ATEL #12563,at2019azr
27332,ATEL #12563,atlas19dkl
27333,ATEL #12563,sn2005eq
27334,ATEL #12563,atlas19dmm
27335,ATEL #12563,at2019bpb
27336,ATEL #12563,asassn-19eb
27337,ATEL #12563,at2019bju
27338,ATEL #12563,at2019bjy
27339,ATEL #12563,asassn-19du
27340,ATEL #12563,asassn-19ev
27341,ATEL #12563,at2019bky
27342,ATEL #12564,m83
27343,ATEL #12564,PNV J13371818-2948290
27344,ATEL #12565,TXS 1515-273
27345,ATEL #12566,OT J170332.88+692612.1
27346,ATEL #12567,asassn-18ey
27347,ATEL #12567,MAXI J1820+070
27348,ATEL #12568,ztf17aaazdba
27349,ATEL #12568,KUG 0180+227
27350,ATEL #12568,asassn-19dj
27351,ATEL #12568,at2019azh
27352,ATEL #12569,OT J114602.92-483130.0
27353,ATEL #12569,OT J122436.34-500952.7
27354,ATEL #12570,TXS 1515-273
27355,ATEL #12571,at2019bqe
27356,ATEL #12571,sn1999ee
27357,ATEL #12571,ngc3074
27358,ATEL #12572,SDSS J100307.70+032101.2
27359,ATEL #12572,at2019brd
27360,ATEL #12572,sn2006cf
27361,ATEL #12573,maxi1820+070
27362,ATEL #12573,asassn-18ey
27363,ATEL #12573,MAXI J1820+070
27364,ATEL #12574,m31
27365,ATEL #12574,PNV J00422000+4113219
27366,ATEL #12575,TXS 1515-273
27367,ATEL #12576,1E1743.1-2843
27368,ATEL #12576,1E 1740.7-2942
27369,ATEL #12576,MAXI J1746-290
27370,ATEL #12576,SAXJ1747.0-2853
27371,ATEL #12576,KS 1741-293
27372,ATEL #12576,1E 1743.1-2843
27373,ATEL #12576,SAX J1747.0-2853
27374,ATEL #12577,MAXI J1659-152
27375,ATEL #12577,GRS 1009-45
27376,ATEL #12577,GRS 1739-278
27377,ATEL #12577,MAXIJ1820+070
27378,ATEL #12577,asassn-18ey
27379,ATEL #12577,MAXI J1820+070
27380,ATEL #12578,MAXI J1746-290
27381,ATEL #12579,at2019brq
27382,ATEL #12579,at2019bkg
27383,ATEL #12579,at2019bse
27384,ATEL #12579,at2019bqd
27385,ATEL #12579,asassn-19fx
27386,ATEL #12579,asassn-19ev
27387,ATEL #12579,asassn-19xx
27388,ATEL #12579,asassn-19fi
27389,ATEL #12579,at2019bsa
27390,ATEL #12579,asassn-19ew
27391,ATEL #12579,asassn-19ed
27392,ATEL #12579,at2019bpb
27393,ATEL #12579,asassn-19eb
27394,ATEL #12579,asassn-19et
27395,ATEL #12579,at2019bpc
27396,ATEL #12579,at2019bkz
27397,ATEL #12579,at2019bnc
27398,ATEL #12579,asassn-19fa
27399,ATEL #12579,at2019xyz
27400,ATEL #12579,asassn-19fh
27401,ATEL #12580,SAX J1747.0-2853
27402,ATEL #12581,OT J122733.60-441427.9
27403,ATEL #12582,sn2019bhe
27404,ATEL #12582,sn2019bbe
27405,ATEL #12582,ztf19aakrnqh
27406,ATEL #12582,ztf19aajxhwa
27407,ATEL #12582,sn2019aux
27408,ATEL #12582,sn2019bow
27409,ATEL #12582,ztf19aakpmry
27410,ATEL #12582,sn2019baj
27411,ATEL #12582,ztf19aakiwxx
27412,ATEL #12582,sn2019bgt
27413,ATEL #12582,sn2019bco
27414,ATEL #12582,sn2019avp
27415,ATEL #12582,ztf19aalcwjt
27416,ATEL #12582,ztf19aaksrgj
27417,ATEL #12582,sn2019bcp
27418,ATEL #12582,ztf19aakocxy
27419,ATEL #12582,sn2019aup
27420,ATEL #12582,atlas19doq
27421,ATEL #12582,atlas19dkx
27422,ATEL #12582,sn2019bbd
27423,ATEL #12582,ztf19aaleptm
27424,ATEL #12582,atlas19dkv
27425,ATEL #12582,sn2019avx
27426,ATEL #12582,ztf19aailqli
27427,ATEL #12582,sn2019bik
27428,ATEL #12582,sn2019blm
27429,ATEL #12582,ztf19aakxwqu
27430,ATEL #12582,ztf19aaknvlv
27431,ATEL #12582,ztf19aaklbok
27432,ATEL #12582,ztf19aahsnmq
27433,ATEL #12582,sn2019bir
27434,ATEL #12582,ztf19aakrsuo
27435,ATEL #12582,ztf19aakzash
27436,ATEL #12582,sn2019beo
27437,ATEL #12582,sn2019bns
27438,ATEL #12582,ztf19aajwdqt
27439,ATEL #12582,ztf19aaktdid
27440,ATEL #12583,OT J120256.68-510743.7
27441,ATEL #12584,at2019brc
27442,ATEL #12584,SDSS J092731.71+053911.9
27443,ATEL #12584,sn2003hu
27444,ATEL #12585,at2019btk
27445,ATEL #12585,sn1999aa
27446,ATEL #12585,at2019bpc
27447,ATEL #12585,at2019btp
27448,ATEL #12585,at2019bnc
27449,ATEL #12585,asassn-19gl
27450,ATEL #12585,ztf19aamhhey
27451,ATEL #12585,sn1991t
27452,ATEL #12585,asassn-19ew
27453,ATEL #12585,atlas19dxy
27454,ATEL #12585,at2019bum
27455,ATEL #12585,asassn-19et
27456,ATEL #12586,atlas19dvr
27457,ATEL #12586,sn2019bsp
27458,ATEL #12586,atlas19dxi
27459,ATEL #12586,sn2019bph
27460,ATEL #12587,OT J151128.92-243742.9
27461,ATEL #12588,at2019bus
27462,ATEL #12588,ztf19aajwogx
27463,ATEL #12588,atlas19dyw
27464,ATEL #12588,ztf19aalwegb
27465,ATEL #12589,at2019bvu
27466,ATEL #12589,atlas19dzg
27467,ATEL #12590,at2019bwa
27468,ATEL #12590,atlas19dzh
27469,ATEL #12591,at2019bwb
27470,ATEL #12591,atlas19dzi
27471,ATEL #12592,at2019bwc
27472,ATEL #12592,atlas19dzj
27473,ATEL #12593,sn2004et
27474,ATEL #12593,OT 144732
27475,ATEL #12594,5BZQ J1833-2103
27476,ATEL #12594,pks1830-211
27477,ATEL #12595,OT J103351.42+605107.2
27478,ATEL #12595,OT J110621.77-765447.8
27479,ATEL #12596,asassn-18ey
27480,ATEL #12596,MAXI J1820+070
27481,ATEL #12597,atlas19dla
27482,ATEL #12598,sn2019bvu
27483,ATEL #12598,sn2019bzp
27484,ATEL #12598,ztf19aailptb
27485,ATEL #12598,ztf19aalzvnu
27486,ATEL #12598,at2019bwc
27487,ATEL #12598,sn2006aj
27488,ATEL #12598,atlas19dzj
27489,ATEL #12598,sn2019bzq
27490,ATEL #12598,sn2019bys
27491,ATEL #12598,atlas19dxp
27492,ATEL #12598,ztf19aalbzoh
27493,ATEL #12598,sn2004et
27494,ATEL #12598,atlas19dzi
27495,ATEL #12598,sn2003hv
27496,ATEL #12598,atlas19dzg
27497,ATEL #12598,atlas19dyx
27498,ATEL #12598,sn1987a
27499,ATEL #12598,sn2019bwb
27500,ATEL #12598,sn2019bsw
27501,ATEL #12598,ztf19aamuvak
27502,ATEL #12598,sn2019bzo
27503,ATEL #12598,sn2010jl
27504,ATEL #12598,sn2019but
27505,ATEL #12599,atlas19dpw
27506,ATEL #12599,sn2019bie
27507,ATEL #12600,XTE J1810-197
27508,ATEL #12601,4FGL J1833.6-2103
27509,ATEL #12601,pks1830-211
27510,ATEL #12602,sn2019bvt
27511,ATEL #12603,pks1830-
27512,ATEL #12603,pks1830-211
27513,ATEL #12604,ptf12dam
27514,ATEL #12604,sn2019cca
27515,ATEL #12604,ztf19aajwogx
27516,ATEL #12604,ptf13ajg
27517,ATEL #12604,ptf09cwl
27518,ATEL #12604,ptf10aagc
27519,ATEL #12605,1FGLJ1553.4-2425
27520,ATEL #12605,pks1550-242
27521,ATEL #12606,OT J085423.80-561053.2
27522,ATEL #12606,OT J010655.69+493834.9
27523,ATEL #12607,OT J195416.74+494421.1
27524,ATEL #12608,asassn-18ey
27525,ATEL #12608,MAXI J1820+070
27526,ATEL #12609,pks0405-385
27527,ATEL #12610,frb190322
27528,ATEL #12611,asassn-19gt
27529,ATEL #12612,frb190322
27530,ATEL #12613,asassn-19hl
27531,ATEL #12615,OT J120523.16-540017.0
27532,ATEL #12616,4FGL J2232.6-2023
27533,ATEL #12616,1RXS J223249.5-202232
27534,ATEL #12617,XTE J1701-407
27535,ATEL #12618,OT J225444.37+755500.2
27536,ATEL #12619,IC190331
27537,ATEL #12619,IC190331A
27538,ATEL #12620,asassn-19xx
27539,ATEL #12620,asassn-19hv
27540,ATEL #12620,at2019clh
27541,ATEL #12620,at2019clq
27542,ATEL #12620,asassn-19hg
27543,ATEL #12620,asassn-19hm
27544,ATEL #12620,at2019btp
27545,ATEL #12620,asassn-19gl
27546,ATEL #12620,at2019com
27547,ATEL #12620,asassn-19hp
27548,ATEL #12620,asassn-19hw
27549,ATEL #12620,asassn-19hq
27550,ATEL #12620,at2019xyz
27551,ATEL #12620,at2019cdb
27552,ATEL #12620,at2019cmh
27553,ATEL #12620,asassn-19hu
27554,ATEL #12620,at2019clp
27555,ATEL #12620,at2019cqp
27556,ATEL #12621,sn2019cbc
27557,ATEL #12621,sn2019clp
27558,ATEL #12621,sn1998s
27559,ATEL #12621,ztf19aamljom
27560,ATEL #12621,at2019byw
27561,ATEL #12621,ztf19aamkywr
27562,ATEL #12621,asassn-19hp
27563,ATEL #12621,2MASS J18060769+6520498
27564,ATEL #12621,2MASX J17050868+0759262
27565,ATEL #12621,ugc07230
27566,ATEL #12622,5BZQ J1833-2103
27567,ATEL #12622,pks1830-211
27568,ATEL #12623,AGL J2233-2212
27569,ATEL #12624,AGL J2233-2212
27570,ATEL #12624,IC190331A
27571,ATEL #12625,OT J141757.08-451601.3
27572,ATEL #12627,icecube190331a
27573,ATEL #12627,PGC834421
27574,ATEL #12627,PGC841050
27575,ATEL #12627,PGC069066
27576,ATEL #12627,PGC840458
27577,ATEL #12627,2E 2229.2-2107
27578,ATEL #12627,1RXS J223015.7-202303
27579,ATEL #12627,ngc7293
27580,ATEL #12627,PGC840955
27581,ATEL #12627,PGC838697
27582,ATEL #12627,PGC833229
27583,ATEL #12627,PGC837430
27584,ATEL #12627,PGC841495
27585,ATEL #12627,PMN J2229-2049
27586,ATEL #12627,PGC837064
27587,ATEL #12627,PGC843412
27588,ATEL #12627,EQ J2229-2054
27589,ATEL #12627,2E 2228.4-2041
27590,ATEL #12627,PGC838266
27591,ATEL #12627,PGC835085
27592,ATEL #12627,PGC842958
27593,ATEL #12627,PGC069093
27594,ATEL #12627,PGC835844
27595,ATEL #12628,GRS 1915+105
27596,ATEL #12628,XTE J1908+094
27597,ATEL #12629,asassn-18fs
27598,ATEL #12629,asassn-19hl
27599,ATEL #12629,SSS J122221.7-311525
27600,ATEL #12629,TCP J06373299-0935420
27601,ATEL #12630,XTE J1908+094
27602,ATEL #12631,PG 1553+113
27603,ATEL #12632,XTE J1908+094
27604,ATEL #12633,TCP J18325790-1642211
27605,ATEL #12634,OT J073033.80-742437.6
27606,ATEL #12634,OT J130701.04-550229.6
27607,ATEL #12635,PG 1553+113
27608,ATEL #12636,sn2019cvw
27609,ATEL #12636,sn2019cqw
27610,ATEL #12636,at2019cox
27611,ATEL #12636,sn2019cmz
27612,ATEL #12636,sn2006gz
27613,ATEL #12636,sn2019cqr
27614,ATEL #12636,sn2019ctt
27615,ATEL #12636,asassn-19ip
27616,ATEL #12636,asassn-19hm
27617,ATEL #12636,sn2019cvz
27618,ATEL #12636,atlas19els
27619,ATEL #12636,asassn-19il
27620,ATEL #12636,ztf19aanfzox
27621,ATEL #12636,ztf19aansyyn
27622,ATEL #12636,atlas19emh
27623,ATEL #12636,at2019cvi
27624,ATEL #12636,sn2019cqd
27625,ATEL #12636,sn2019ctu
27626,ATEL #12636,sn2019clh
27627,ATEL #12636,sn2018lmy
27628,ATEL #12636,ztf19aanuhox
27629,ATEL #12636,at2019cse
27630,ATEL #12636,atlas19esm
27631,ATEL #12636,asassn-19ii
27632,ATEL #12636,gaia19aim
27633,ATEL #12636,ztf19aanfqug
27634,ATEL #12636,ztf19aanqzhm
27635,ATEL #12636,sn2019cvl
27636,ATEL #12636,sn2019cqt
27637,ATEL #12636,atlas19emm
27638,ATEL #12636,ztf19aaqzhib
27639,ATEL #12636,sn2019cvu
27640,ATEL #12637,GRB190404
27641,ATEL #12637,grb190404.29
27642,ATEL #12637,PGC020455
27643,ATEL #12637,OT J071404.52+550304.2
27644,ATEL #12638,m2
27645,ATEL #12638,3XMM J130514.6-491859
27646,ATEL #12638,ngc4945
27647,ATEL #12639,OT J121900.03-465048.7
27648,ATEL #12640,SDSS J163054.18+463524.7
27649,ATEL #12640,atlas19esm
27650,ATEL #12640,at2019cvz
27651,ATEL #12641,PG 1553+113
27652,ATEL #12642,ztf19aapaeye
27653,ATEL #12642,ztf19aantarc
27654,ATEL #12642,sn2019crb
27655,ATEL #12643,ngc5643
27656,ATEL #12644,OT J140518.22-395309.9
27657,ATEL #12645,1ES1553+113
27658,ATEL #12645,PG1553+113
27659,ATEL #12646,XTE J1728-295
27660,ATEL #12646,IGR J17285-2922
27661,ATEL #12648,1FGLJ1033.8+6048
27662,ATEL #12648,BZBJ1033+6051
27663,ATEL #12649,PG1553-113
27664,ATEL #12649,PG1553+113
27665,ATEL #12650,at2019dhc
27666,ATEL #12650,atlas19ggw
27667,ATEL #12650,ugc08752
27668,ATEL #12651,IGR J17285-2922
27669,ATEL #12652,XTE J1908+094
27670,ATEL #12653,atlas19ggw
27671,ATEL #12653,sn1999gi
27672,ATEL #12653,at2019dhc
27673,ATEL #12654,OT J113634.88+362411.6
27674,ATEL #12654,ngc3755
27675,ATEL #12655,4FGL J0205.2+3212
27676,ATEL #12655,TXS 0202+319
27677,ATEL #12656,TCP J18200437-1033071
27678,ATEL #12657,asassn-19xx
27679,ATEL #12657,asassn-19jy
27680,ATEL #12657,at2019xyz
27681,ATEL #12657,at2019dke
27682,ATEL #12658,asassn-19iz
27683,ATEL #12658,asassn-19jl
27684,ATEL #12658,at2019cwi
27685,ATEL #12658,at2019cxy
27686,ATEL #12658,asassn-19io
27687,ATEL #12658,asassn-19ih
27688,ATEL #12658,asassn-19ij
27689,ATEL #12658,at2019dez
27690,ATEL #12658,asassn-19xx
27691,ATEL #12658,asassn-19ip
27692,ATEL #12658,at2019crm
27693,ATEL #12658,at2019csd
27694,ATEL #12658,asassn-19jr
27695,ATEL #12658,asassn-19jg
27696,ATEL #12658,at2019cvl
27697,ATEL #12658,asassn-19ik
27698,ATEL #12658,at2019xyz
27699,ATEL #12658,at2019cqs
27700,ATEL #12658,at2019cwt
27701,ATEL #12658,at2019ctz
27702,ATEL #12659,pks1830-211
27703,ATEL #12660,m4
27704,ATEL #12661,sn2019dke
27705,ATEL #12661,asassn-19jy
27706,ATEL #12661,sn1999gj
27707,ATEL #12661,at2019dke
27708,ATEL #12662,atlas19hhj
27709,ATEL #12662,at2019dma
27710,ATEL #12662,ugc12248
27711,ATEL #12663,m3
27712,ATEL #12663,m1
27713,ATEL #12664,sn2019cbc
27714,ATEL #12664,sn2019clp
27715,ATEL #12664,sn1998s
27716,ATEL #12664,atlas19dzx
27717,ATEL #12664,sn2019byw
27718,ATEL #12664,asassn-19hp
27719,ATEL #12664,atlas19etn
27720,ATEL #12665,asassn-19iz
27721,ATEL #12665,asassn-19kb
27722,ATEL #12665,sn2019dmh
27723,ATEL #12665,sn2019cwi
27724,ATEL #12665,ztf19aanjjgr
27725,ATEL #12665,sn2019dlc
27726,ATEL #12665,ztf19aanxufb
27727,ATEL #12665,sn2019czw
27728,ATEL #12665,sn2019dkd
27729,ATEL #12665,sn2019cxt
27730,ATEL #12665,sn2019cwt
27731,ATEL #12665,sn2019cev
27732,ATEL #12665,atlas19ghh
27733,ATEL #12665,ztf19aaqhcgm
27734,ATEL #12665,asassn-19jx
27735,ATEL #12665,ztf19aapelnr
27736,ATEL #12665,asassn-19jg
27737,ATEL #12666,PNV J00423396+4113577
27738,ATEL #12666,m31
27739,ATEL #12667,pks1830-211
27740,ATEL #12669,IGR J17285-2922
27741,ATEL #12671,sn2019dde
27742,ATEL #12671,ztf19aaozsuh
27743,ATEL #12671,sn2019dgh
27744,ATEL #12671,atlas19gde
27745,ATEL #12672,OT J140518.22-395309.9
27746,ATEL #12672,at2019daj
27747,ATEL #12672,at2012ca
27748,ATEL #12673,asassn-19kh
27749,ATEL #12673,at2019dkq
27750,ATEL #12673,at2019dnt
27751,ATEL #12673,asassn-19ka
27752,ATEL #12673,asassn-19kb
27753,ATEL #12673,asassn-19jo
27754,ATEL #12673,asassn-19xx
27755,ATEL #12673,at2019dkr
27756,ATEL #12673,at2019dex
27757,ATEL #12673,asassn-19kc
27758,ATEL #12673,at2019dkd
27759,ATEL #12673,at2019dlj
27760,ATEL #12673,at2019xyz
27761,ATEL #12673,asassn-19jx
27762,ATEL #12673,at2019dlc
27763,ATEL #12673,asassn-19jz
27764,ATEL #12674,MXB 1730-335
27765,ATEL #12674,asassn-19jp
27766,ATEL #12674,at2019dey
27767,ATEL #12674,3XMM J173413.8-332456
27768,ATEL #12675,ngc4631
27769,ATEL #12675,ngc1365
27770,ATEL #12675,ngc4051
27771,ATEL #12675,ngc6946
27772,ATEL #12675,ngc2403
27773,ATEL #12675,ic342
27774,ATEL #12675,m81
27775,ATEL #12676,OT J065842.09+205341.9
27776,ATEL #12679,PNV J09552547+6903458
27777,ATEL #12679,m81
27778,ATEL #12680,mrk421
27779,ATEL #12681,sn2019dpu
27780,ATEL #12682,HB890716
27781,ATEL #12682,2FGLJ0721.9+7120
27782,ATEL #12684,4U 1901+03
27783,ATEL #12685,BZQ J1833-2103
27784,ATEL #12685,pks1830-211
27785,ATEL #12686,at2019daj
27786,ATEL #12686,sn2012a
27787,ATEL #12687,OT J111505.12-681439.8
27788,ATEL #12688,MAXIJ1820+070
27789,ATEL #12689,XTE J1810-197
27790,ATEL #12691,TXS 1515-273
27791,ATEL #12692,mrk421
27792,ATEL #12693,pks2246+208
27793,ATEL #12693,4FGL J2248.9+2106
27794,ATEL #12693,pks0346-27
27795,ATEL #12693,4FGL J0348.5-2749
27796,ATEL #12694,m31
27797,ATEL #12694,PNV J00424174+4116263
27798,ATEL #12695,PG 1553+113
27799,ATEL #12696,pks1830-211
27800,ATEL #12697,at2019ebm
27801,ATEL #12697,ps19qp
27802,ATEL #12697,sn2015kj
27803,ATEL #12697,at2019ebq
27804,ATEL #12697,sn2019dzw
27805,ATEL #12697,sn2019ebp
27806,ATEL #12697,ps19qo
27807,ATEL #12697,gw190425
27808,ATEL #12697,ztf19aarzaod
27809,ATEL #12697,atlas19hwn
27810,ATEL #12698,ps19qu
27811,ATEL #12698,sn2019edf
27812,ATEL #12699,OT 110215
27813,ATEL #12699,asassn-16ae
27814,ATEL #12699,SDSS J140411.62+533505.0
27815,ATEL #12699,ngc5474
27816,ATEL #12699,m101
27817,ATEL #12702,pks1510-089
27818,ATEL #12703,asassn-19lb
27819,ATEL #12704,4U 1901+03
27820,ATEL #12704,4U1901+014
27821,ATEL #12704,4U 1901+014
27822,ATEL #12705,pks1830-211
27823,ATEL #12706,asassn-19kz
27824,ATEL #12706,ngc2207
27825,ATEL #12706,at2019eez
27826,ATEL #12707,at2019ehk
27827,ATEL #12708,sn1999em
27828,ATEL #12708,at2019ehp
27829,ATEL #12708,ngc4162
27830,ATEL #12709,gaia19bok
27831,ATEL #12709,at2019dtb
27832,ATEL #12709,sn2019dtb
27833,ATEL #12710,atlas19ieo
27834,ATEL #12710,ngc5353
27835,ATEL #12710,at2019ein
27836,ATEL #12711,ztf19aamrais
27837,ATEL #12711,at2019cqc
27838,ATEL #12711,atlas19htl
27839,ATEL #12711,sn2019dwz
27840,ATEL #12711,sn2019ecx
27841,ATEL #12711,atlas19hzw
27842,ATEL #12712,gaia19bls
27843,ATEL #12712,at2019dtt
27844,ATEL #12713,asassn-19ky
27845,ATEL #12713,asassn-19ku
27846,ATEL #12713,asassn-19le
27847,ATEL #12713,at2019edm
27848,ATEL #12713,asassn-19xx
27849,ATEL #12713,at2019eho
27850,ATEL #12713,at2019edz
27851,ATEL #12713,asassn-19ln
27852,ATEL #12713,asassn-19kw
27853,ATEL #12713,asassn-19kn
27854,ATEL #12713,at2019dwy
27855,ATEL #12713,at2019ehn
27856,ATEL #12713,asassn-19lg
27857,ATEL #12713,asassn-19kz
